0	0	10831	0.8414506588324189
1	10831	28543	0.9788533352071366
2	28543	28551	0.5
3	28551	31217	0.7514975620297959
4	31217	34118	0.764103010150441
5	34118	49395	0.9674571126426692
6	49395	50731	0.7673270987824473
7	50731	66206	0.9772751963039241
8	66206	74712	0.8467393424416885
9	74712	92732	0.9575790182271151
10	92732	93360	0.7260335104872409
11	93360	98295	0.5988594164456232
12	98295	114422	0.9678844667440336
13	114422	114480	0.7074910820451843
14	114480	119992	0.7669175377376315
15	119992	135419	0.8464728643552902
16	135419	138042	0.7540865518781047
17	138042	150541	0.8091516664951192
final AUROC	0.8434443626175019
