20848	72749	0.466762
20848	241624	0.381934
20848	214133	0.807344
20848	70984	0.522986
20848	16174	0.255524
20848	55989	0.620192
20848	16453	0.190809
20848	18640	0.306036
20848	14129	0.681968
20848	53856	0.069628
20848	320207	0.870281
20848	69885	0.312844
20848	217340	0.905067
20848	381853	0.218867
20848	20295	0.882111
20848	216805	0.543245
20848	244871	0.871650
20848	81910	0.888127
20848	23900	0.910830
20848	331004	0.674544
20848	109910	0.811041
20848	230674	0.760832
20848	15957	0.780514
20848	73225	0.622495
20848	107734	0.836945
20848	74440	0.908670
20848	27056	0.906971
20848	231642	0.184258
20848	55992	0.404417
20848	227334	0.655967
20848	29875	0.906513
20848	232717	0.014028
20848	56009	0.633345
20848	192174	0.637138
20848	12505	0.901203
20848	14069	0.881480
20848	208084	0.278432
20848	18332	0.048743
20848	383075	0.859270
20848	18738	0.911389
20848	57783	0.878353
20848	98417	0.851040
20848	98999	0.880980
20848	380924	0.028864
20848	216799	0.840230
20848	258275	0.015940
20848	13713	0.664457
20848	15111	0.007579
20848	54137	0.479590
20848	20292	0.021284
20848	12257	0.912535
20848	76936	0.901995
20848	19156	0.903666
20848	228355	0.909236
20848	108673	0.788545
20848	14311	0.251166
20848	50996	0.410992
20848	60455	0.445566
20848	78749	0.885533
20848	100043665	0.060352
20848	68465	0.634120
20848	279029	0.720828
20848	68949	0.842475
20848	14240	0.003522
20848	71607	0.792580
20848	72324	0.828505
20848	56480	0.895757
20848	76773	0.601677
20848	53625	0.795115
20848	20973	0.904551
20848	94064	0.810327
20848	97112	0.751034
20848	69046	0.462206
20848	208677	0.265983
20848	319154	0.127226
20848	108707	0.671370
20848	16828	0.900749
20848	18000	0.902113
20848	21346	0.903256
20848	19687	0.828289
20848	101497	0.522279
20848	243499	0.693909
20848	16477	0.889489
20848	67847	0.286983
20848	17873	0.873575
20848	110532	0.862664
20848	71147	0.184875
20848	12985	0.040073
20848	22368	0.810443
20848	22127	0.319608
20848	107702	0.896712
20848	381536	0.018239
20848	21770	0.846719
20848	15980	0.894326
20848	235442	0.909101
20848	108897	0.095976
20848	16491	0.610939
20848	81000	0.689380
20848	109093	0.512288
20848	223732	0.006817
20848	210293	0.902559
20848	16541	0.893426
20848	16646	0.846236
20848	270035	0.569153
20848	59030	0.741340
20848	56093	0.122757
20848	18578	0.906840
20848	70802	0.752992
20848	20259	0.625722
20848	77987	0.899125
20848	328660	0.150744
20848	258698	0.014580
20848	14457	0.700401
20848	13115	0.114692
20848	22123	0.654858
20848	74048	0.518239
20848	100043133	0.206291
20848	327766	0.243417
20848	224250	0.824529
20848	382643	0.006713
20848	15466	0.042969
20848	17232	0.003627
20848	56619	0.832676
20848	67937	0.420050
20848	16709	0.888499
20848	52666	0.424035
20848	216549	0.896202
20848	235379	0.307863
20848	20850	0.861901
20848	212391	0.405349
20848	15081	0.904308
20848	258105	0.005921
20848	66494	0.902208
20848	15516	0.905893
20848	21937	0.785341
20848	236366	0.222403
20848	225638	0.778071
20848	258814	0.008132
20848	54353	0.909848
20848	18979	0.214925
20848	67759	0.889174
20848	19181	0.851643
20848	16362	0.868098
20848	11643	0.007235
20848	20555	0.537154
20848	20444	0.302327
20848	223701	0.877027
20848	114863	0.659078
20848	12394	0.802657
20848	68229	0.655271
20848	20354	0.796224
20848	208198	0.582005
20848	435653	0.289416
20848	18432	0.639414
20848	319468	0.889056
20848	14263	0.241022
20848	57896	0.863185
20848	18822	0.610435
20848	217127	0.797948
20848	52552	0.852544
20848	19415	0.287816
20848	106583	0.855129
20848	231805	0.824989
20848	67709	0.035447
20848	66205	0.903944
20848	231876	0.660052
20848	209200	0.810709
20848	16525	0.053633
20848	11502	0.879820
20848	14131	0.856705
20848	104681	0.575883
20848	72124	0.732489
20848	227449	0.711511
20848	27378	0.055160
20848	20893	0.895865
20848	382793	0.066313
20848	56336	0.854637
20848	66559	0.511205
20848	18024	0.904637
20848	19240	0.909930
20848	24088	0.839403
20848	57262	0.092416
20848	208266	0.824139
20848	328370	0.522496
20848	71929	0.876160
20848	76295	0.884266
20848	105352	0.697048
20848	17289	0.855909
20848	56699	0.217532
20848	22414	0.160827
20848	20310	0.829642
20848	56486	0.912197
20848	13664	0.853227
20848	210045	0.068321
20848	12522	0.787158
20848	110382	0.117363
20848	70809	0.791334
20848	15254	0.901690
20848	140579	0.514962
20848	56375	0.310577
20848	320407	0.116801
20848	29819	0.683099
20848	18176	0.880575
20848	319757	0.369008
20848	104110	0.265872
20848	75406	0.825420
20848	14281	0.650731
20848	15118	0.125842
20848	224824	0.473457
20848	18584	0.856992
20848	14727	0.898286
20848	259042	0.034453
20848	12328	0.785513
20848	70028	0.849274
20848	15116	0.205162
20848	15442	0.473457
20848	238803	0.345329
20848	67996	0.769220
20848	224109	0.898172
20848	83563	0.008444
20848	27392	0.812839
20848	382010	0.410198
20848	59007	0.717355
20848	14700	0.686802
20848	20442	0.741111
20848	78912	0.582528
20848	70834	0.909203
20848	16588	0.827869
20848	17939	0.756071
20848	29863	0.777499
20848	75678	0.525884
20848	237611	0.045584
20848	12700	0.750149
20848	69147	0.020988
20848	12479	0.696309
20848	100198	0.216355
20848	11796	0.901274
20848	70408	0.383017
20848	19167	0.911132
20848	192852	0.007924
20848	27060	0.894990
20848	70225	0.631909
20848	73158	0.896008
20848	57890	0.072157
20848	57319	0.817062
20848	320343	0.070349
20848	69029	0.880411
20848	75434	0.095593
20848	72446	0.775730
20848	18609	0.025005
20848	103080	0.766177
20848	103266	0.152617
20848	227292	0.728184
20848	22762	0.639951
20848	69053	0.860873
20848	171388	0.269797
20848	244059	0.896826
20848	224902	0.841264
20848	20540	0.634254
20848	319848	0.040438
20848	18412	0.906191
20848	76612	0.214049
20848	103284	0.422385
20848	107568	0.720044
20848	232371	0.276169
20848	328401	0.066557
20848	64010	0.839999
20848	238568	0.048553
20848	232288	0.819889
20848	26458	0.310573
20848	791260	0.554497
20848	76117	0.883847
20848	21353	0.908186
20848	209357	0.738753
20848	22720	0.718539
20848	14682	0.907486
20848	11911	0.868877
20848	19933	0.909134
20848	215194	0.749364
20848	108138	0.831048
20848	71729	0.400979
20848	70571	0.396879
20848	71653	0.885018
20848	22632	0.783553
20848	80719	0.793103
20848	232934	0.471904
20848	79555	0.915411
20848	78217	0.010860
20848	68614	0.405563
20848	74229	0.038074
20848	13169	0.882395
20848	12068	0.683591
20848	27218	0.359112
20848	70673	0.359077
20848	56738	0.620552
20848	69499	0.385521
20848	27425	0.913515
20848	74244	0.816982
20848	52822	0.870003
20848	215445	0.742681
20848	66940	0.911731
20848	66230	0.901199
20848	16565	0.403258
20848	13137	0.275287
20848	232440	0.749035
20848	69179	0.591781
20848	68682	0.538733
20848	57778	0.772379
20848	22190	0.903031
20848	217737	0.738020
20848	20443	0.468833
20848	20202	0.150172
20848	66244	0.877075
20848	106338	0.477019
20848	21917	0.692762
20848	18035	0.902562
20848	381591	0.026936
20848	56620	0.892997
20848	71583	0.141532
20848	71793	0.696440
20848	227620	0.722640
20848	27049	0.852307
20848	74222	0.335010
20848	98256	0.308751
20848	72780	0.164868
20848	378431	0.258875
20848	14380	0.135612
20848	56706	0.899817
20848	29812	0.633906
20848	319172	0.555804
20848	258163	0.002307
20848	171504	0.764241
20848	64817	0.653883
20848	216344	0.860959
20848	66314	0.855587
20848	217109	0.786038
20848	269061	0.785259
20848	223722	0.377427
20848	70884	0.364372
20848	56212	0.881495
20848	67687	0.194022
20848	18718	0.883732
20848	259118	0.012169
20848	68014	0.900677
20848	15493	0.006159
20848	70296	0.636383
20848	51886	0.820919
20848	20683	0.862941
20848	241324	0.217128
20848	67501	0.904381
20848	108841	0.493812
20848	80890	0.382459
20848	97884	0.708556
20848	223881	0.587072
20848	243084	0.124634
20848	320208	0.449283
20848	27205	0.156453
20848	12508	0.881491
20848	52174	0.591825
20848	14728	0.899684
20848	76238	0.329398
20848	109263	0.839060
20848	270201	0.688648
20848	67166	0.886992
20848	751864	0.364676
20848	233895	0.709100
20848	208043	0.857105
20848	170833	0.809544
20848	74559	0.340133
20848	64209	0.800891
20848	67187	0.358563
20848	81703	0.577461
20848	242523	0.006713
20848	14319	0.901076
20848	630836	0.390799
20848	102626	0.803010
20848	544748	0.010411
20848	68098	0.773634
20848	20974	0.084073
20848	229541	0.655302
20848	78321	0.192661
20848	11984	0.904826
20848	67037	0.754273
20848	11750	0.895272
20848	628705	0.766921
20848	56722	0.907211
20848	103806	0.757780
20848	17210	0.908031
20848	69376	0.099815
20848	93691	0.779405
20848	109294	0.752144
20848	74178	0.579532
20848	67141	0.226553
20848	16401	0.889589
20848	226359	0.004710
20848	26914	0.909558
20848	111368	0.066767
20848	76900	0.630336
20848	50753	0.523972
20848	12549	0.902875
20848	225888	0.686752
20848	67702	0.867534
20848	258934	0.001432
20848	18106	0.673006
20848	14694	0.912657
20848	11988	0.802604
20848	227526	0.394570
20848	227659	0.877463
20848	239606	0.488585
20848	14289	0.764551
20848	15424	0.003522
20848	16175	0.837805
20848	74088	0.276621
20848	67674	0.904769
20848	74097	0.598567
20848	16365	0.840493
20848	13711	0.329889
20848	326623	0.770603
20848	320910	0.596904
20848	14127	0.901624
20848	78593	0.401326
20848	233912	0.382935
20848	213234	0.289042
20848	68023	0.460811
20848	74319	0.888128
20848	67586	0.911558
20848	235956	0.388430
20848	12045	0.903152
20848	15402	0.022873
20848	67886	0.678073
20848	22666	0.193093
20848	20308	0.900894
20848	15184	0.365231
20848	223752	0.767141
20848	353167	0.004736
20848	19934	0.915520
20848	97031	0.335540
20848	231713	0.808233
20848	209039	0.249525
20848	226695	0.867667
20848	241688	0.459616
20848	26398	0.817402
20848	14561	0.193789
20848	22352	0.904223
20848	224111	0.635641
20848	67255	0.503518
20848	229007	0.510002
20848	13716	0.765450
20848	109648	0.261644
20848	326618	0.905294
20848	54123	0.774439
20848	106878	0.719203
20848	72033	0.811937
20848	13030	0.903639
20848	15490	0.479532
20848	23897	0.769577
20848	13507	0.145759
20848	270151	0.322349
20848	103406	0.153431
20848	16878	0.066105
20848	74309	0.473135
20848	20848	1.000000
20848	217593	0.700499
20848	24055	0.709321
20848	171270	0.021229
20848	68487	0.709955
20848	238463	0.041435
20848	69028	0.839087
20848	238384	0.337435
20848	74243	0.868746
20848	218699	0.860909
20848	100087	0.244256
20848	208188	0.013375
20848	76932	0.183205
20848	70885	0.533405
20848	67789	0.538373
20848	224598	0.451422
20848	66306	0.321899
20848	22088	0.851837
20848	58203	0.786052
20848	100042874	0.005949
20848	23833	0.906666
20848	78753	0.218240
20848	234384	0.426600
20848	258859	0.008236
20848	74772	0.704975
20848	319942	0.002094
20848	11461	0.900862
20848	23887	0.231044
20848	54711	0.537433
20848	67223	0.341772
20848	216991	0.830511
20848	53619	0.367868
20848	210004	0.569889
20848	20195	0.908818
20848	27375	0.523563
20848	215748	0.501491
20848	100182	0.834534
20848	433667	0.867699
20848	16391	0.836363
20848	68527	0.433687
20848	76089	0.849993
20848	229512	0.661148
20848	52874	0.730613
20848	233887	0.175674
20848	11975	0.865374
20848	66771	0.594993
20848	21426	0.797428
20848	108978	0.049962
20848	667034	0.901412
20848	329679	0.839473
20848	210105	0.312849
20848	26369	0.000663
20848	26562	0.380372
20848	434866	0.261020
20848	319446	0.832291
20848	72891	0.300942
20848	66965	0.738616
20848	272538	0.810180
20848	21939	0.821344
20848	20751	0.354024
20848	16176	0.830382
20848	20019	0.729372
20848	19248	0.880637
20848	20473	0.010963
20848	72357	0.627850
20848	319197	0.154681
20848	12332	0.900048
20848	12606	0.351361
20848	14294	0.137208
20848	26564	0.597920
20848	108954	0.668743
20848	268697	0.292158
20848	72672	0.378363
20848	104816	0.016637
20848	233079	0.124969
20848	75409	0.008132
20848	276852	0.238536
20848	242602	0.275694
20848	11844	0.912989
20848	257938	0.013375
20848	338359	0.601862
20848	212728	0.289125
20848	16181	0.873917
20848	77914	0.000770
20848	56631	0.142683
20848	52700	0.905182
20848	17118	0.906379
20848	228491	0.165275
20848	22030	0.790173
20848	320129	0.741691
20848	382018	0.188995
20848	230582	0.113525
20848	16819	0.225121
20848	72925	0.864141
20848	11792	0.763268
20848	16188	0.340493
20848	80291	0.882321
20848	22787	0.054536
20848	16411	0.881469
20848	269401	0.244462
20848	16193	0.814688
20848	66720	0.429810
20848	227525	0.789409
20848	259124	0.011066
20848	58223	0.552661
20848	231855	0.471498
20848	77975	0.723927
20848	105005	0.015233
20848	75620	0.787208
20848	69714	0.915402
20848	72027	0.202154
20848	66446	0.483740
20848	57905	0.805415
20848	21428	0.641618
20848	108101	0.881689
20848	71824	0.063888
20848	22187	0.903267
20848	117109	0.510581
20848	210573	0.198766
20848	260297	0.058356
20848	67891	0.908927
20848	69307	0.221401
20848	58205	0.825782
20848	24060	0.516571
20848	240505	0.547934
20848	15964	0.010205
20848	224092	0.594920
20848	16792	0.906234
20848	14225	0.852462
20848	109674	0.546374
20848	16763	0.488619
20848	209318	0.753450
20848	228785	0.076581
20848	320333	0.070750
20848	12752	0.780644
20848	171469	0.107409
20848	14011	0.908493
20848	330627	0.373714
20848	17748	0.896807
20848	50529	0.774785
20848	54683	0.901127
20848	434784	0.000000
20848	72318	0.666366
20848	319455	0.693741
20848	214812	0.789320
20848	110954	0.911918
20848	11465	0.901903
20848	13113	0.223765
20848	15216	0.400319
20848	100503386	0.056604
20848	54624	0.849926
20848	16328	0.638988
20848	102595	0.791851
20848	12399	0.704260
20848	100317	0.847531
20848	223828	0.864025
20848	12702	0.488797
20848	380918	0.372966
20848	68742	0.835302
20848	69581	0.068079
20848	27226	0.888236
20848	75622	0.027226
20848	18030	0.589466
20848	242620	0.100929
20848	12519	0.853591
20848	24113	0.215497
20848	17872	0.820149
20848	235610	0.820496
20848	100764	0.111703
20848	636808	0.757531
20848	71223	0.205463
20848	66996	0.015536
20848	71678	0.705975
20848	70415	0.118514
20848	232989	0.913024
20848	266744	0.140240
20848	14204	0.779000
20848	110816	0.272325
20848	16196	0.684430
20848	18569	0.858214
20848	78610	0.882523
20848	77337	0.060587
20848	19267	0.842908
