0	0	3650	0.6537399511950304
1	3650	7178	0.7693293992136663
2	7178	7312	0.6986792089130209
3	7312	10215	0.7141263316022287
4	10215	11625	0.7160690766988219
5	11625	13579	0.5776096342553966
6	13579	13669	0.8040172345412003
7	13669	13696	0.7872562340877778
8	13696	17575	0.8981897202280487
9	17575	20543	0.9195218350600002
10	20543	23824	0.802170798393478
11	23824	27168	0.8336141008980723
12	27168	30333	0.9194853257843523
13	30333	32660	0.8820866692733615
14	32660	34152	0.9274423849881732
15	34152	38003	0.8106115321604676
16	38003	42415	0.6894516686665594
17	42415	44735	0.7222005895209264
final AUPRC	0.7480357458814241
