0	0	121	0.8487475838817664
1	121	12161	0.8128932589467224
2	12161	13218	0.7607236347129449
3	13218	22557	0.8149738748245614
4	22557	22621	0.5481175378043575
5	22621	23486	0.8349265079028284
6	23486	25022	0.8300177871727047
7	25022	28798	0.7637566983979736
8	28798	33501	0.8023767466236857
9	33501	35637	0.7454550756291088
10	35637	35843	0.6764614809704165
11	35843	42686	0.8149021029656562
12	42686	50254	0.7848373586948343
final AUPRC	0.7959985787007172
