0	0	1563	0.8151783404237203
1	1563	6709	0.7248451206324865
2	6709	6879	0.7713494809688581
3	6879	17238	0.6294244046849126
4	17238	18119	0.7495928674500104
5	18119	18654	0.684219352674828
6	18654	19231	0.8368256638231406
7	19231	25173	0.7707243190728824
8	25173	25382	0.8062271062271062
9	25382	27026	0.7378999015740747
10	27026	27030	0.5
11	27030	27034	0.25
12	27034	27040	0.22222222222222224
13	27040	27042	0.0
14	27042	27058	0.890625
15	27058	28046	0.7347168775178169
final AUROC	0.6905829185619319
