0	0	1563	0.757994957949186
1	1563	6709	0.6717944124303732
2	6709	6879	0.6630290696625034
3	6879	17238	0.6072499802834274
4	17238	18119	0.6709470589027275
5	18119	18654	0.6007371321965118
6	18654	19231	0.8053428347273196
7	19231	25173	0.6825708633877136
8	25173	25382	0.6959780235299904
9	25382	27026	0.6876905684251863
10	27026	27030	0.3333333333333333
11	27030	27034	0.3333333333333333
12	27034	27040	0.34444444444444444
13	27040	27042	0.25
14	27042	27058	0.8018668831168831
15	27058	28046	0.6886021430920448
final AUPRC	0.6436947715525351
