0	0	3668	0.5339459274261011
1	3668	11862	0.554504201693553
2	11862	12026	0.4898746496984682
3	12026	21080	0.6221910816093804
4	21080	33031	0.6685730920707201
5	33031	44560	0.6318316724832361
6	44560	45004	0.5487762638542035
7	45004	46807	0.7239892931505675
8	46807	60936	0.5533142810998746
9	60936	61367	0.5001849364850623
10	61367	61960	0.5590978727263903
11	61960	66014	0.5381779708998407
12	66014	66399	0.5787280791540388
13	66399	66572	0.5757787977013118
14	66572	66644	0.6104714605574837
15	66644	76529	0.663850879462325
16	76529	76925	0.5183020323382688
17	76925	77151	0.5859745273877419
final AUPRC	0.6008480268391604
