0	0	3650	0.6507900907905679
1	3650	7178	0.784713475041647
2	7178	7312	0.6820554174614261
3	7312	10215	0.7219842476722124
4	10215	11625	0.7224204909109667
5	11625	13579	0.5599822679475203
6	13579	13669	0.8778593488657672
7	13669	13696	0.7789394524376068
8	13696	17575	0.8890977297743832
9	17575	20543	0.9162227895757316
10	20543	23824	0.7961193600498677
11	23824	27168	0.8269434498477797
12	27168	30333	0.9250567523975107
13	30333	32660	0.8806245196739002
14	32660	34152	0.927697713414008
15	34152	38003	0.8146812614561063
16	38003	42415	0.7401322291095711
17	42415	44735	0.7270474170846273
final AUPRC	0.7654699718326661
