0	0	10831	0.7762511610333989
1	10831	28543	0.9713030815819451
2	28543	28551	0.6672619047619048
3	28551	31217	0.7022901100567817
4	31217	34118	0.7020670455061653
5	34118	49395	0.9574869566155279
6	49395	50731	0.6885120752656075
7	50731	66206	0.9734363090699523
8	66206	74712	0.8002219847191478
9	74712	92732	0.9513995147286851
10	92732	93360	0.6304095696043568
11	93360	98295	0.5129581415888393
12	98295	114422	0.9562565014058982
13	114422	114480	0.5700103739883281
14	114480	119992	0.6969120665862374
15	119992	135419	0.807818597747336
16	135419	138042	0.6595875974523904
17	138042	150541	0.7391757410030806
final AUPRC	0.8166524435617769
