tbp,bmpr1b,8.952255249023438
tbp,pdxp,8.519845008850098
tbp,setd1a,7.889825820922852
tbp,tmem134,7.2408552169799805
tbp,thbs3,6.977189064025879
tbp,usp14,6.3087615966796875
tbp,nadk,6.307432651519775
tbp,actr3b,6.270936489105225
tbp,zbtb40,6.193928241729736
tbp,tmed1,6.0892534255981445
tbp,ndufb10,5.9481611251831055
tbp,exoc7,5.89443302154541
tbp,cyb5d1,5.885139465332031
tbp,sun1,5.742847442626953
tbp,ddx18,5.606959819793701
tbp,atxn7l3,5.596807479858398
tbp,usp31,5.574202060699463
tbp,zcchc14,5.552969455718994
tbp,lpin1,5.524378299713135
tbp,sfxn1,5.480414390563965
tbp,skil,5.468203544616699
tbp,mrps23,5.448483467102051
tbp,zdhhc5,5.4012603759765625
tbp,atp6v0b,5.336951732635498
tbp,kbtbd8,5.308956146240234
tbp,slc4a2,5.207115173339844
tbp,mlst8,5.1252665519714355
tbp,akap17a,5.1149983406066895
tbp,ctdsp1,5.089510917663574
tbp,gnb2l1,5.015851974487305
tbp,mvk,4.992886543273926
tbp,vapa,4.955629825592041
tbp,gnb2,4.940286636352539
tbp,bloc1s1,4.911492347717285
tbp,lactb,4.910286903381348
tbp,cox8a,4.832731246948242
tbp,atxn10,4.832723617553711
tbp,zfyve26,4.819883346557617
tbp,vps26b,4.81175422668457
tbp,c6orf1,4.756048202514648
tbp,ube3c,4.747243881225586
tbp,c17orf49,4.695637226104736
tbp,pycr1,4.6813859939575195
tbp,dazap1,4.6368021965026855
tbp,nvl,4.63301944732666
tbp,ttyh3,4.617689609527588
tbp,birc5,4.61595344543457
tbp,rab4a,4.59415864944458
tbp,znf347,4.562002182006836
tbp,kiaa0586,4.555809020996094
tbp,spc25,4.553255558013916
tbp,reep4,4.456737518310547
tbp,foxp1,4.411715507507324
tbp,lrfn4,4.402271270751953
tbp,polr2f,4.38017463684082
tbp,smarca4,4.360468864440918
tbp,sbk1,4.344724178314209
tbp,glt8d2,4.344388484954834
tbp,topbp1,4.338325500488281
tbp,nfib,4.329882621765137
tbp,urm1,4.3143205642700195
tbp,krtcap2,4.307247638702393
tbp,bre,4.294801235198975
tbp,fis1,4.278604507446289
tbp,mfsd5,4.278582572937012
tbp,dcaf5,4.270855903625488
tbp,lsm3,4.2613983154296875
tbp,efna5,4.241062164306641
tbp,cd320,4.223852157592773
tbp,fam134a,4.197568893432617
tbp,vma21,4.168025970458984
tbp,rad18,4.166901588439941
tbp,lman2l,4.162667274475098
tbp,gpatch4,4.15969705581665
tbp,ift52,4.153945446014404
tbp,eri3,4.131328582763672
tbp,mlx,4.116321563720703
tbp,trpt1,4.0407633781433105
tbp,c17orf80,4.033404350280762
tbp,xpc,4.002840995788574
tbp,slc25a46,3.9938125610351562
tbp,cenpa,3.986176013946533
tbp,st6galnac5,3.9758803844451904
tbp,tmx3,3.973796844482422
tbp,cdc42ep4,3.970876932144165
tbp,fam208b,3.9584412574768066
tbp,tab3,3.9480044841766357
tbp,cby1,3.9300994873046875
tbp,usp12,3.913867950439453
tbp,igdcc3,3.912544012069702
tbp,gprc5b,3.896660804748535
tbp,atp6v0e2,3.881877899169922
tbp,gpr19,3.8781299591064453
tbp,usp30,3.876087188720703
tbp,uri1,3.8629660606384277
tbp,nphp4,3.8350563049316406
tbp,atp6ap2,3.816901922225952
tbp,kidins220,3.8109612464904785
tbp,mbd2,3.805701494216919
tbp,mfsd12,3.783590316772461
tbp,cxxc5,3.766678810119629
tbp,tfe3,3.7461743354797363
tbp,thoc2,3.733786106109619
tbp,exoc2,3.7191333770751953
tbp,kif5a,3.7082009315490723
tbp,fgf8,3.6948723793029785
tbp,hsd17b14,3.6798925399780273
tbp,tbcel,3.6688222885131836
tbp,ppfia4,3.656677007675171
tbp,c3,3.6546590328216553
tbp,dcun1d1,3.6527342796325684
tbp,wrap73,3.6494791507720947
tbp,praf2,3.6425697803497314
tbp,clcn5,3.632984161376953
tbp,gdi1,3.619699716567993
tbp,psmd9,3.6146693229675293
tbp,inpp5k,3.5947248935699463
tbp,fkbp10,3.5929198265075684
tbp,rpa1,3.591195583343506
tbp,erich1,3.5632495880126953
tbp,e2f2,3.5592215061187744
tbp,med6,3.5553975105285645
tbp,fat3,3.547612190246582
tbp,mospd1,3.5314981937408447
tbp,cnep1r1,3.522794485092163
tbp,atg4c,3.5113563537597656
tbp,nfkbib,3.505476236343384
tbp,cux1,3.481161117553711
tbp,letm2,3.4811511039733887
tbp,eps15,3.4635634422302246
tbp,c19orf25,3.4351959228515625
tbp,spred2,3.406341314315796
tbp,harbi1,3.403585910797119
tbp,c6orf106,3.397263288497925
tbp,ttf1,3.395294666290283
tbp,thumpd2,3.3872382640838623
tbp,wdr5,3.3761913776397705
tbp,klf13,3.371417760848999
tbp,iffo1,3.3671131134033203
tbp,lrfn5,3.3632688522338867
tbp,afap1,3.3464794158935547
tbp,vps4a,3.340407371520996
tbp,c6orf58,3.339836835861206
tbp,josd2,3.3348820209503174
tbp,sars,3.3190174102783203
tbp,elmo2,3.3175241947174072
tbp,hsdl1,3.2982845306396484
tbp,znhit1,3.2924959659576416
tbp,c7orf25,3.2828831672668457
tbp,mtx1,3.282733917236328
tbp,nudt8,3.25746488571167
tbp,rab9a,3.252107620239258
tbp,deaf1,3.221569061279297
tbp,uhrf1,3.2172975540161133
tbp,fxr2,3.197211503982544
tbp,ing4,3.193476676940918
tbp,znf57,3.1755013465881348
tbp,rela,3.170215129852295
tbp,lclat1,3.166264057159424
tbp,usp7,3.152390956878662
tbp,gamt,3.15092134475708
tbp,stag3,3.100560426712036
tbp,tcf19,3.0961453914642334
tbp,ypel4,3.0953478813171387
tbp,suclg1,3.072580099105835
