0	0	86	0.6657652785289345
1	86	3052	0.7222627403674551
2	3052	6782	0.595342164466071
3	6782	21154	0.5842929676089567
4	21154	21524	0.717063550036523
5	21524	21682	0.6050312449927896
6	21682	22556	0.495007043027926
7	22556	26862	0.7313956546229254
8	26862	27332	0.6698053417836124
9	27332	27772	0.5388223140495868
10	27772	30158	0.6323566712500763
11	30158	30160	0.0
12	30160	30170	0.4
13	30170	30176	0.6666666666666667
14	30176	50774	0.7423075812410782
15	50774	56192	0.510166063901674
16	56192	72488	0.7209722881961089
17	72488	72564	0.7119113573407202
18	72564	78498	0.6186769780471377
19	78498	78694	0.7088713036234902
20	78694	78766	0.587962962962963
21	78766	102622	0.7780429959873256
22	102622	102760	0.5904221802142406
23	102760	102780	0.77
24	102780	104976	0.7611172491133076
25	104976	112112	0.6132692710113816
26	112112	129242	0.6944900931000838
27	129242	131206	0.608542875631012
28	131206	135216	0.6497025516010473
29	135216	138664	0.6380735864901675
30	138664	158470	0.761060164031375
31	158470	159914	0.5821845673375742
32	159914	160270	0.7347872743340488
33	160270	160272	1.0
34	160272	161242	0.6371856732915294
35	161242	161272	0.64
final AUROC	0.6901417462232103
