0	0	86	0.6094683665776034
1	86	3052	0.6759474693562788
2	3052	6782	0.5660049141833512
3	6782	21154	0.5572627077335714
4	21154	21524	0.6800020201817067
5	21524	21682	0.5951599349032595
6	21682	22556	0.4878231676072432
7	22556	26862	0.675284979933217
8	26862	27332	0.6408385378868111
9	27332	27772	0.5343000974784066
10	27772	30158	0.6090895020961152
11	30158	30160	0.25
12	30160	30170	0.40678571428571425
13	30170	30176	0.5138888888888888
14	30176	50774	0.708808290241143
15	50774	56192	0.4928890024802325
16	56192	72488	0.6938768595934138
17	72488	72564	0.7154905805918389
18	72564	78498	0.5969322389414298
19	78498	78694	0.6665987051297431
20	78694	78766	0.5353519915013404
21	78766	102622	0.7453406340840065
22	102622	102760	0.5395348844106863
23	102760	102780	0.7296366133866133
24	102780	104976	0.7261879768377478
25	104976	112112	0.583827208327964
26	112112	129242	0.6888846942029516
27	129242	131206	0.5762986181283176
28	131206	135216	0.5834969697512922
29	135216	138664	0.5940493748147851
30	138664	158470	0.7360166873738753
31	158470	159914	0.5453159302709811
32	159914	160270	0.6794890286335642
33	160270	160272	1.0
34	160272	161242	0.6193944921449275
35	161242	161272	0.6161431599589494
final AUPRC	0.6480488133027204
