0	0	121	0.9095628415300547
1	121	12161	0.8136235881524055
2	12161	13218	0.7840933503286883
3	13218	22557	0.8286056663488685
4	22557	22621	0.6318359375
5	22621	23486	0.881231154166934
6	23486	25022	0.8748838565721921
7	25022	28798	0.7897737161284383
8	28798	33501	0.8264361335996839
9	33501	35637	0.8138672722729087
10	35637	35843	0.7822603449901028
11	35843	42686	0.8381340729405982
12	42686	50254	0.8071046982786174
final AUROC	0.8102070822582532
