0	0	28	0.6071428571428571
1	28	24702	0.7336062251762989
2	24702	34114	0.7218444538886528
3	34114	46162	0.6636786188579017
4	46162	52456	0.7751827136955831
5	52456	54092	0.706601466992665
6	54092	61278	0.6430559421096577
7	61278	64030	0.6929505813953488
8	64030	66374	0.6070819112627988
9	66374	69270	0.6312154696132597
10	69270	69392	0.7295081967213115
11	69392	69410	0.6111111111111112
12	69410	71100	0.7532544378698225
13	71100	81034	0.6807932353533319
14	81034	86188	0.5628637951105937
15	86188	86424	0.6652542372881356
16	86424	108546	0.6188409727872706
17	108546	108976	0.6395348837209304
18	108976	120694	0.7760710018774535
19	120694	120856	0.6419753086419753
20	120856	134606	0.7415272727272726
21	134606	139572	0.599275070479259
22	139572	158656	0.7784007545587928
23	158656	160414	0.6803185437997725
24	160414	165738	0.7084898572501879
25	165738	165742	0.75
26	165742	170268	0.6210782147591692
27	170268	170274	0.5
28	170274	175542	0.7308276385725133
29	175542	185480	0.6781042463272288
30	185480	186124	0.639751552795031
31	186124	187834	0.7017543859649122
32	187834	187922	0.7159090909090909
33	187922	191050	0.717071611253197
34	191050	196612	0.7245595109672779
35	196612	203628	0.6583523375142531
final AUROC	0.6975808827862573
