0	0	10831	0.7355997406621737
1	10831	28543	0.8573224210662089
2	28543	28551	0.3196428571428572
3	28551	31217	0.6592302789333073
4	31217	34118	0.625461824536764
5	34118	49395	0.6476849750007201
6	49395	50731	0.6937151372067971
7	50731	66206	0.8328480834894055
8	66206	74712	0.7447560600891041
9	74712	92732	0.8342478592042109
10	92732	93360	0.5811832554379517
11	93360	98295	0.4660252549233933
12	98295	114422	0.8369602290346831
13	114422	114480	0.6060834165013657
14	114480	119992	0.664154480330714
15	119992	135419	0.7103352269689458
16	135419	138042	0.6234148935402855
17	138042	150541	0.6779058066046693
final AUPRC	0.7268180329114922
