0	0	28	0.5909696799567097
1	28	24702	0.9081199694296374
2	24702	34114	0.7482626396515273
3	34114	46162	0.7018106776344921
4	46162	52456	0.7971136992900237
5	52456	54092	0.6307699796864905
6	54092	61278	0.6232676443699026
7	61278	64030	0.7205391303220628
8	64030	66374	0.6623738133985546
9	66374	69270	0.7134887085217185
10	69270	69392	0.759764949655866
11	69392	69410	0.6374542124542124
12	69410	71100	0.6635620112605204
13	71100	81034	0.6956638894211944
14	81034	86188	0.5625727554908131
15	86188	86424	0.6810956993942143
16	86424	108546	0.6397885851898548
17	108546	108976	0.5304338599604044
18	108976	120694	0.7793199879410326
19	120694	120856	0.6424446476656029
20	120856	134606	0.7414321993150688
21	134606	139572	0.6045734334089015
22	139572	158656	0.7905671270844609
23	158656	160414	0.7403625209951653
24	160414	165738	0.729236480094642
25	165738	165742	0.41666666666666663
26	165742	170268	0.6356281171041851
27	170268	170274	0.5138888888888888
28	170274	175542	0.7137697409396779
29	175542	185480	0.6789433451353521
30	185480	186124	0.6517845383241335
31	186124	187834	0.7119848901244634
32	187834	187922	0.8838186020952984
33	187922	191050	0.7204011795920545
34	191050	196612	0.7918235563460131
35	196612	203628	0.6405180642397423
final AUPRC	0.7106014813090976
