0	0	3652	0.7175038898999363
1	3652	7179	0.8146065573137934
2	7179	7313	0.7271107150813099
3	7313	10215	0.779679975453607
4	10215	11626	0.7836578064412434
5	11626	13581	0.6304973490485669
6	13581	13671	0.7338271604938271
7	13671	13698	0.6978021978021979
8	13698	17579	0.9046574993228063
9	17579	20547	0.9247616647481786
10	20547	23830	0.8435080507785797
11	23830	27175	0.8455333177942289
12	27175	30343	0.9130623837210229
13	30343	32670	0.9135090852949562
14	32670	34161	0.9177843352465949
15	34161	38011	0.8410826783606004
16	38011	42421	0.7860508738642851
17	42421	44741	0.7897607015457788
final AUROC	0.8131070642207929
