0	0	7238	0.670462981900811
1	7238	25699	0.8186389536089351
2	25699	25785	0.6152207524545404
3	25785	28924	0.6414046510116969
4	28924	35001	0.5102452880051311
5	35001	51297	0.7149282155334878
6	51297	66504	0.7750789414766261
7	66504	70421	0.6039014606359103
8	70421	72429	0.6223907522968848
9	72429	87094	0.6610111320864598
10	87094	91126	0.7154256297127985
11	91126	91206	0.6076756671900017
12	91206	91590	0.6876956532995491
13	91590	95200	0.6655822363883881
14	95200	101363	0.7067320963392738
15	101363	101559	0.7636451589103471
16	101559	101755	0.7194530147036802
17	101755	120028	0.8139759569974468
18	120028	120202	0.6618779993365944
19	120202	121276	0.5843466331517213
20	121276	121354	0.7296275497168544
21	121354	122878	0.646267669858995
22	122878	127188	0.7986338504705119
23	127188	127549	0.783706828259779
24	127549	147953	0.9119078160518299
25	147953	147955	1.0
26	147955	148458	0.6438707798573061
27	148458	148598	0.636884128183075
28	148598	149622	0.6740013147241067
29	149622	150107	0.5842062066340222
30	150107	150137	0.5203972989415175
31	150137	150185	0.6460369936020963
32	150185	150205	0.6237624875124875
33	150205	152702	0.6599986131713534
34	152702	152704	1.0
35	152704	154911	0.7978080600687065
36	154911	154923	0.510515873015873
37	154923	154931	0.37797619047619047
final AUPRC	0.7344201354937364
