0	0	3650	0.6791084793720337
1	3650	7178	0.8193380715853991
2	7178	7312	0.6925818667854756
3	7312	10215	0.7793770041749493
4	10215	11625	0.7830028670590011
5	11625	13579	0.6055111997644912
6	13579	13669	0.8414814814814815
7	13669	13696	0.6373626373626373
8	13696	17575	0.9122727731905593
9	17575	20543	0.9093497347037469
10	20543	23824	0.8397592483459284
11	23824	27168	0.8424334886382945
12	27168	30333	0.9150515152700986
13	30333	32660	0.8950733013918621
14	32660	34152	0.8899831990153005
15	34152	38003	0.8362419926905909
16	38003	42415	0.7858171330758553
17	42415	44735	0.7781461801426872
final AUROC	0.7991973906719511
