tbp,mbd2,7.2252888679504395
tbp,tmed1,7.018681049346924
tbp,ctdsp1,5.8452277183532715
tbp,slc4a2,5.840282917022705
tbp,lpin1,5.77468204498291
tbp,vps26b,5.591297626495361
tbp,zfp1,5.488073348999023
tbp,st6galnac5,5.453965663909912
tbp,exoc7,5.449749946594238
tbp,zfyve26,5.394221305847168
tbp,usp14,5.313036918640137
tbp,nadk,5.280894756317139
tbp,c3,5.268045902252197
tbp,cyb5d1,5.209579944610596
tbp,gnb2l1,5.174418926239014
tbp,zbtb40,5.1357269287109375
tbp,bloc1s1,5.10911226272583
tbp,atp6v0b,5.107131004333496
tbp,kif5c,5.091587543487549
tbp,asxl1,5.0810465812683105
tbp,mdm1,5.063531398773193
tbp,cdc42ep4,5.0385661125183105
tbp,ing4,5.024665355682373
tbp,tsen54,4.971639156341553
tbp,zdhhc5,4.966446399688721
tbp,dazap1,4.935173988342285
tbp,cby1,4.8509979248046875
tbp,mlx,4.8391642570495605
tbp,uhrf1,4.814375400543213
tbp,vps4a,4.808793544769287
tbp,nfkbib,4.796341419219971
tbp,thbs3,4.794495105743408
tbp,mfsd5,4.76792573928833
tbp,skil,4.720407962799072
tbp,lrfn5,4.718940258026123
tbp,c19orf25,4.718047618865967
tbp,tmem134,4.6978678703308105
tbp,lman2l,4.626183986663818
tbp,bre,4.611453533172607
tbp,creld2,4.577489852905273
tbp,c6orf1,4.566608905792236
tbp,mvk,4.558934688568115
tbp,ift52,4.526342868804932
tbp,atxn10,4.520974159240723
tbp,cd320,4.512904644012451
tbp,c6orf106,4.495315074920654
tbp,bmpr1b,4.4858832359313965
tbp,c1orf159,4.4855170249938965
tbp,ndufb10,4.47116231918335
tbp,dcaf5,4.436739444732666
tbp,setd1a,4.433847427368164
tbp,krtcap2,4.416624546051025
tbp,tab3,4.407729148864746
tbp,lclat1,4.402560710906982
tbp,znf521,4.400941371917725
tbp,spc25,4.398610591888428
tbp,nlk,4.354725360870361
tbp,clcn5,4.347091197967529
tbp,fig4,4.343865394592285
tbp,zcchc14,4.337562084197998
tbp,atg4c,4.336205005645752
tbp,harbi1,4.330568313598633
tbp,tulp4,4.322290897369385
tbp,cenpa,4.309529781341553
tbp,slc25a46,4.280155181884766
tbp,ppil2,4.264074325561523
tbp,dclre1a,4.255874156951904
tbp,c16orf70,4.24816370010376
tbp,trim46,4.2452850341796875
tbp,actr3b,4.227325916290283
tbp,smarca4,4.191891193389893
tbp,gprc5b,4.176233768463135
tbp,rad18,4.176194667816162
tbp,gdi1,4.162716865539551
tbp,slc35g2,4.130279064178467
tbp,cox8a,4.125646114349365
tbp,lsm3,4.123316764831543
tbp,vma21,4.115882396697998
tbp,tmco3,4.109490871429443
tbp,gnb2,4.10873556137085
tbp,rab4a,4.099003314971924
tbp,psmd9,4.085474491119385
tbp,rela,4.050488471984863
tbp,znf57,4.045413970947266
tbp,atxn7l3,4.031048774719238
tbp,gpr19,3.9833383560180664
tbp,c17orf49,3.9540369510650635
tbp,fyn,3.9447402954101562
tbp,pdxp,3.943326473236084
tbp,kbtbd8,3.9349589347839355
tbp,nphp4,3.9244296550750732
tbp,znhit1,3.9202070236206055
tbp,sin3b,3.917478322982788
tbp,sfxn1,3.915327548980713
tbp,atp5f1,3.910799503326416
tbp,thoc2,3.90254282951355
tbp,stxbp5,3.8835833072662354
tbp,nsdhl,3.8805482387542725
tbp,znf330,3.8799548149108887
tbp,birc5,3.8613040447235107
tbp,usp31,3.849480628967285
tbp,sun1,3.8372321128845215
tbp,dcun1d1,3.831676483154297
tbp,aco1,3.821004867553711
tbp,ube3c,3.80570125579834
tbp,nbpf3,3.7910549640655518
tbp,gars,3.783188819885254
tbp,foxp1,3.774080753326416
tbp,slc44a4,3.7704458236694336
tbp,usp12,3.768967390060425
tbp,ddx18,3.7636990547180176
tbp,atp6v0e2,3.7610244750976562
tbp,snx19,3.7495765686035156
tbp,ttf1,3.738513946533203
tbp,fn3krp,3.736215829849243
tbp,dctn6,3.7312698364257812
tbp,grina,3.719855785369873
tbp,c17orf80,3.719815731048584
tbp,gpr3,3.7191615104675293
tbp,hsd17b14,3.717890739440918
tbp,mtx1,3.709322690963745
tbp,ccne1,3.678101062774658
tbp,kidins220,3.667975425720215
tbp,mrps23,3.6657519340515137
tbp,letm2,3.625746726989746
tbp,arhgap12,3.6217923164367676
tbp,racgap1,3.6196353435516357
tbp,akap17a,3.604094982147217
tbp,nvl,3.6032145023345947
tbp,plec,3.588306188583374
tbp,gpatch4,3.587153911590576
tbp,nucb1,3.5698037147521973
tbp,naif1,3.5334906578063965
tbp,zbtb8b,3.5241339206695557
tbp,lypla1,3.518343210220337
tbp,klf13,3.516737461090088
tbp,uri1,3.5014069080352783
tbp,psen2,3.4985432624816895
tbp,glis2,3.488475799560547
tbp,spsb3,3.463472366333008
tbp,spata24,3.4564380645751953
tbp,reep4,3.4512147903442383
tbp,smurf1,3.445258140563965
tbp,znf354b,3.4370880126953125
tbp,kiaa0430,3.433727741241455
tbp,macc1,3.428147077560425
tbp,araf,3.4260313510894775
tbp,cep44,3.421107292175293
tbp,edem2,3.418314218521118
tbp,msl3,3.4044113159179688
tbp,fan1,3.401932954788208
tbp,c7orf25,3.401698112487793
tbp,eri3,3.3931779861450195
tbp,znf17,3.368030548095703
tbp,gpm6b,3.327270269393921
tbp,cxorf38,3.3191161155700684
tbp,ube4a,3.287961959838867
tbp,gspt2,3.2871410846710205
tbp,ndrg3,3.286435127258301
tbp,unc45a,3.281273603439331
tbp,efna5,3.280430316925049
tbp,tfe3,3.2730283737182617
tbp,vim,3.2693421840667725
tbp,srrm3,3.261137008666992
tbp,tcf19,3.2606565952301025
tbp,dcp1b,3.259030342102051
tbp,htatsf1,3.258913278579712
tbp,c5orf62,3.254625082015991
tbp,pycr1,3.247891426086426
tbp,gosr2,3.2446672916412354
tbp,znf438,3.23708438873291
tbp,tmem185a,3.224726676940918
tbp,tollip,3.2071523666381836
tbp,tmem57,3.2020866870880127
tbp,b4galt5,3.183152675628662
tbp,mlf1ip,3.1793742179870605
tbp,ngfrap1,3.1777820587158203
tbp,chmp4b,3.1745009422302246
tbp,pola2,3.1719350814819336
tbp,rhbdd2,3.168691635131836
tbp,tmem161b,3.167309284210205
tbp,polr2f,3.16555118560791
tbp,tbc1d20,3.164278268814087
tbp,inpp5k,3.1630659103393555
tbp,clec16a,3.149868965148926
tbp,kiaa0528,3.1399526596069336
tbp,suclg1,3.1314520835876465
tbp,armc7,3.129865884780884
tbp,mospd1,3.12715482711792
tbp,spred2,3.1204330921173096
tbp,ppp1r21,3.1173455715179443
tbp,dusp22,3.0951151847839355
tbp,mfsd12,3.0860602855682373
tbp,nat6,3.0824670791625977
tbp,fam134a,3.056112289428711
tbp,tnk2,3.0523524284362793
tbp,znf358,3.049535036087036
tbp,pomp,3.0416417121887207
tbp,fat3,3.0403339862823486
tbp,mrpl10,3.040181875228882
